ID_IPEDS,STABBR,year,degree_bach,public,enroll_ftug,grant_federal_t
457299,CA,2010,0,0,57,126437.0
457314,CA,2010,0,0,20,55794.0
457323,CA,2010,0,0,274,811502.0
457332,CT,2010,0,0,6,8450.0
457341,CT,2010,0,0,47,88467.0
457350,FL,2010,0,0,0,
457378,FL,2010,0,1,35,74150.0
457387,FL,2010,0,1,88,92120.0
457396,FL,2010,0,0,25,129733.0
457402,FL,2010,1,0,7,8196.0
457411,FL,2010,0,0,30,115552.0
457420,FL,2010,0,0,79,225000.0
457439,FL,2010,0,0,40,85950.0
457448,FL,2010,0,0,161,508530.0
457466,GA,2010,0,0,86,210651.0
457475,GA,2010,0,0,155,403509.0
457484,HI,2010,1,0,16,23350.0
457493,ID,2010,0,0,15,69075.0
457527,IL,2010,0,0,24,25255.0
457536,IL,2010,0,0,23,76900.0
457545,IL,2010,0,0,141,314594.0
457554,IL,2010,0,0,32,103613.0
457563,IN,2010,0,0,93,179181.0
457572,IN,2010,0,0,77,264067.0
457581,KS,2010,0,0,147,541311.0
457606,LA,2010,0,0,156,493538.0
457615,MA,2010,0,1,0,
457624,MA,2010,0,1,21,62954.0
457633,MI,2010,0,0,40,92150.0
457642,MI,2010,0,0,59,96300.0
457651,MN,2010,0,0,69,139594.0
457679,MN,2010,0,0,26,98000.0
457688,MO,2010,0,0,201,43761.0
457697,MO,2010,1,0,3,5770.0
457703,MO,2010,0,0,60,198825.0
457721,MT,2010,0,0,31,99200.0
457749,MT,2010,0,0,75,278094.0
457767,NJ,2010,0,0,145,623026.0
457776,NM,2010,0,0,34,81325.0
457785,NV,2010,0,0,123,347166.0
457794,NY,2010,0,0,149,477968.0
457800,NY,2010,0,0,1375,765479.0
457819,NY,2010,0,0,0,
457837,NY,2010,0,0,31,64408.0
457846,NY,2010,0,0,7,11994.0
457855,NY,2010,0,0,58,181950.0
457864,NY,2010,0,0,57,229484.0
457873,OH,2010,0,1,0,
457891,OH,2010,0,0,36,188700.0
457916,OH,2010,0,0,36,60000.0
457925,OR,2010,0,0,17,12700.0
457943,PA,2010,0,1,42,58721.0
457952,PA,2010,0,0,93,258045.0
457989,SC,2010,0,1,33,98173.0
457998,SC,2010,0,0,37,143339.0
458007,TN,2010,0,0,78,270602.0
458016,TX,2010,0,0,95,283209.0
458034,TX,2010,0,0,59,126467.0
458043,TX,2010,0,0,98,212432.0
458052,TX,2010,0,0,25,62016.0
458061,TX,2010,0,0,26,142740.0
458070,TX,2010,0,0,168,491914.0
458098,TX,2010,0,0,105,231541.0
458104,UT,2010,0,0,11,20350.0
458113,VA,2010,1,0,9,15220.0
458122,VA,2010,0,0,9,39024.0
458131,WA,2010,0,0,283,226708.0
458140,WA,2010,0,0,14,19394.0
458168,WI,2010,0,0,76,204476.0
458186,CA,2010,0,0,234,851128.0
458195,CA,2010,0,0,62,294500.0
458210,CA,2010,1,0,297,505593.0
458229,CA,2010,1,0,36,57714.0
458256,GA,2010,0,0,132,497236.0
458265,IL,2010,0,0,532,1972427.0
458274,IL,2010,0,0,208,625629.0
458283,IN,2010,0,0,312,1128410.0
458380,MI,2010,0,0,39,151868.0
458405,NC,2010,0,0,71,349833.0
458423,NV,2010,0,0,0,
458432,OH,2010,0,0,14,61111.0
458441,GA,2010,0,0,30,143381.0
458478,TX,2010,0,0,527,1503383.0
458496,VA,2010,1,0,87,272457.0
458502,WI,2010,1,0,68,400077.0
458557,KY,2010,1,0,116,428284.0
458593,SC,2010,0,0,213,286500.0
458681,IN,2010,0,0,63,230489.0
458690,TX,2010,0,0,427,1421762.0
458706,NC,2010,0,0,438,1791926.0
458803,TN,2010,0,0,68,332337.0
458812,TN,2010,0,0,43,170183.0
458821,TN,2010,0,0,61,317690.0
458830,PA,2010,0,0,112,388004.0
458849,NJ,2010,0,0,41,118290.0
458858,IN,2010,0,0,90,402814.0
458867,GA,2010,0,0,69,254853.0
458885,AR,2010,1,0,1,0.0
458919,GA,2010,1,0,31,67662.0
458955,MS,2010,1,0,2,1540.0
458964,SC,2010,1,0,10,24989.0
458973,TX,2010,1,0,4,5750.0
458982,TX,2010,1,0,56,246687.0
459000,TN,2010,0,0,68,362334.0
459019,NC,2010,0,0,55,261241.0
459037,NC,2010,0,0,52,259001.0
459046,NC,2010,0,0,44,200446.0
459055,FL,2010,0,0,41,133208.0
459064,NC,2010,0,0,68,287350.0
459073,TN,2010,0,0,44,213941.0
459091,UT,2010,1,0,9,46992.0
459107,VA,2010,1,0,47,130198.0
459116,AZ,2010,0,0,132,285956.0
459125,AZ,2010,0,0,39,185188.0
459143,CA,2010,0,0,26,20075.0
459161,CA,2010,0,0,7,7313.0
459170,CA,2010,0,0,74,302586.0
459189,CA,2010,0,0,14,48500.0
459198,CA,2010,0,0,139,464852.0
459204,CA,2010,0,0,188,369814.0
459213,CA,2010,0,0,70,244145.0
459231,CA,2010,0,0,133,250363.0
459259,VA,2010,1,0,45,146958.0
459268,VA,2010,1,0,17,59051.0
459277,CO,2010,0,0,242,696369.0
459286,CO,2010,0,0,187,601651.0
459295,CO,2010,0,0,139,227601.0
459301,DE,2010,0,0,81,234886.0
459310,FL,2010,0,0,14,75700.0
459329,FL,2010,0,1,188,149288.0
459347,FL,2010,0,0,43,112891.0
459356,IL,2010,0,0,44,52430.0
459365,IL,2010,0,0,32,116050.0
459374,IL,2010,0,0,40,140895.0
459392,IN,2010,0,0,104,216661.0
459408,MA,2010,0,1,41,16411.0
459417,MI,2010,0,0,9,27250.0
459426,MN,2010,0,0,38,139675.0
459444,NJ,2010,0,0,10,29480.0
459462,NY,2010,0,0,165,471066.0
459471,NY,2010,0,0,7,15452.0
459480,OH,2010,0,0,15,40400.0
459499,OR,2010,0,0,22,30038.0
459514,TX,2010,0,0,39,84000.0
459532,TX,2010,0,0,148,339500.0
459541,UT,2010,0,0,47,177350.0
459550,WA,2010,0,0,153,178887.0
459578,WI,2010,0,0,101,207220.0
459727,CA,2010,1,0,9,32750.0
459824,NV,2010,1,0,0,
459842,WI,2010,1,0,23,89165.0
459851,WI,2010,1,0,13,32760.0
459958,TX,2010,0,0,714,2219416.0
459967,TX,2010,0,0,333,1100192.0
459985,TX,2010,0,0,575,1995172.0
460011,SC,2010,0,0,56,215198.0
460020,SC,2010,0,0,93,408799.0
460039,NM,2010,0,0,126,605790.0
460048,MO,2010,0,0,55,212800.0
460057,IN,2010,0,0,41,108765.0
460093,MI,2010,0,0,233,1024369.0
460109,IN,2010,0,0,191,902655.0
460118,OH,2010,0,0,216,835070.0
460127,MI,2010,0,0,83,271651.0
460136,TX,2010,0,0,187,435485.0
460145,IL,2010,0,0,63,231601.0
460172,TX,2010,0,0,62,0.0
460181,TX,2010,0,0,250,767667.0
460190,FL,2010,0,0,283,834504.0
460206,TX,2010,0,0,405,1464014.0
460215,CO,2010,0,0,57,145667.0
460349,RI,2010,1,0,0,
460358,TX,2010,0,0,93,487365.0
460385,PA,2010,0,0,16,0.0
460394,CA,2010,0,1,366,916456.0
460446,NY,2010,0,0,120,392752.0
460455,NY,2010,0,0,9,37159.0
460464,CA,2010,0,1,607,1090494.0
460482,MI,2010,0,0,37,160277.0
460516,CA,2010,0,0,176,527256.0
460525,ID,2010,0,0,183,457855.0
460534,TX,2010,0,0,220,649589.0
460570,NH,2010,0,0,277,438495.0
460589,MA,2010,0,0,567,1390685.0
460598,PA,2010,0,0,795,2260836.0
460604,CT,2010,0,1,29,27533.0
460613,TX,2010,0,0,37,76659.0
460640,NJ,2010,0,0,14,33799.0
460659,CA,2010,0,0,69,246408.0
100654,AL,2011,1,1,856,3301607.0
100663,AL,2011,1,1,1578,2915148.0
100690,AL,2011,1,0,8,31450.0
100706,AL,2011,1,1,652,1007762.0
100724,AL,2011,1,1,1102,4285773.0
100751,AL,2011,1,1,5703,4942677.0
100760,AL,2011,0,1,587,1852040.0
100812,AL,2011,1,1,0,
100830,AL,2011,1,1,709,1446367.0
100858,AL,2011,1,1,4170,2969699.0
100937,AL,2011,1,0,278,281121.0
101028,AL,2011,0,1,312,1055999.0
101073,AL,2011,1,0,151,387078.0
101116,AL,2011,1,0,56,213810.0
101143,AL,2011,0,1,488,1423746.0
101161,AL,2011,0,1,906,2721975.0
101189,AL,2011,1,0,310,631748.0
101240,AL,2011,0,1,1380,5050345.0
101286,AL,2011,0,1,972,3395481.0
101295,AL,2011,0,1,891,2175884.0
101301,AL,2011,0,1,376,1557483.0
101365,AL,2011,1,0,26,72318.0
101435,AL,2011,1,0,256,513902.0
101453,AL,2011,1,0,5,11100.0
101462,AL,2011,0,1,166,800071.0
101471,AL,2011,0,1,267,0.0
101480,AL,2011,1,1,1384,3021020.0
101499,AL,2011,0,1,274,698280.0
101505,AL,2011,0,1,1271,3167352.0
101514,AL,2011,0,1,1311,3458157.0
101541,AL,2011,1,0,75,227050.0
101569,AL,2011,0,1,894,3743293.0
101587,AL,2011,1,1,339,858919.0
101602,AL,2011,0,1,377,1468750.0
101648,AL,2011,0,1,271,535002.0
101675,AL,2011,1,0,386,1572797.0
101693,AL,2011,1,0,245,415871.0
101709,AL,2011,1,1,497,911148.0
101736,AL,2011,0,1,756,2762840.0
101879,AL,2011,1,1,916,2293083.0
101897,AL,2011,0,1,641,2347010.0
101912,AL,2011,1,0,386,845358.0
101949,AL,2011,0,1,424,1541648.0
101958,AL,2011,0,0,1,5550.0
101994,AL,2011,0,1,112,349171.0
102030,AL,2011,0,1,727,2771085.0
102049,AL,2011,1,0,684,456155.0
102058,AL,2011,1,0,225,555000.0
102067,AL,2011,0,1,664,1858653.0
102076,AL,2011,0,1,592,1597660.0
102094,AL,2011,1,1,1879,4521259.0
102234,AL,2011,1,0,335,655050.0
102261,AL,2011,1,0,14,32000.0
102270,AL,2011,1,0,287,1177314.0
102298,AL,2011,1,0,295,935698.0
102313,AL,2011,0,1,298,1063715.0
102368,AL,2011,1,1,1663,4427087.0
102377,AL,2011,1,0,816,2950445.0
102395,AL,2011,1,0,0,
102429,AL,2011,0,1,808,2969040.0
102553,AK,2011,1,1,1604,2561502.0
102580,AK,2011,1,0,11,30200.0
102614,AK,2011,1,1,845,1111338.0
102632,AK,2011,1,1,191,238606.0
102669,AK,2011,1,0,16,4875.0
102711,AK,2011,0,1,332,200280.0
102845,AK,2011,1,0,631,2342402.0
103501,AK,2011,0,0,351,1118740.0
103741,AZ,2011,0,0,70,307486.0
103811,AZ,2011,0,0,1621,3317805.0
103893,AZ,2011,1,0,501,1642824.0
103909,AZ,2011,0,0,478,1336516.0
103927,AZ,2011,0,0,299,973675.0
103945,AZ,2011,1,0,128,622960.0
103954,AZ,2011,0,0,20,65600.0
103963,AZ,2011,0,0,1149,4628802.0
104090,AZ,2011,1,0,1463,6244960.0
104151,AZ,2011,1,1,9082,14500342.0
104160,AZ,2011,0,1,904,3588621.0
104179,AZ,2011,1,1,6867,9430539.0
104188,AZ,2011,1,0,15,37162.0
104346,AZ,2011,0,1,604,1591471.0
104364,AZ,2011,1,0,83,321137.0
104391,AZ,2011,0,0,123,357588.0
104425,AZ,2011,0,1,447,1353296.0
104434,AZ,2011,0,0,34,144118.0
104443,AZ,2011,0,0,39,135738.0
104504,AZ,2011,0,0,61,130021.0
104568,AZ,2011,0,0,183,439784.0
104577,AZ,2011,0,1,828,1354624.0
104586,AZ,2011,1,0,349,352828.0
104708,AZ,2011,0,1,2424,5706839.0
104717,AZ,2011,1,0,617,1493528.0
104911,AZ,2011,0,0,254,807610.0
105145,AZ,2011,0,1,246,734351.0
105154,AZ,2011,0,1,2331,5193910.0
105206,AZ,2011,0,1,261,835286.0
105215,AZ,2011,0,0,1419,4328785.0
105297,AZ,2011,1,1,339,886664.0
105330,AZ,2011,1,1,3194,5500060.0
105349,AZ,2011,0,1,118,312442.0
105367,AZ,2011,1,0,0,
105428,AZ,2011,0,1,708,2439534.0
105482,AZ,2011,0,0,58,141842.0
105525,AZ,2011,0,1,3542,10478615.0
105534,AZ,2011,1,0,2091,4470673.0
105543,NM,2011,0,0,1579,5157042.0
105589,AZ,2011,1,0,62,112349.0
105659,AZ,2011,0,0,660,1753596.0
105668,AZ,2011,0,1,430,1327391.0
105677,AZ,2011,0,0,25,41989.0
105701,AZ,2011,0,0,56,64000.0
105747,AZ,2011,0,1,1003,1475708.0
105792,AZ,2011,0,1,448,1542501.0
105899,AZ,2011,1,0,101,221655.0
105987,AZ,2011,0,0,504,1754302.0
106041,AZ,2011,0,0,1546,4349695.0
106102,AZ,2011,1,0,153,578650.0
106111,AZ,2011,0,0,71,290095.0
106148,AZ,2011,0,1,346,816515.0
106245,AR,2011,1,1,871,2288744.0
106263,AR,2011,1,1,0,
106306,AR,2011,1,0,313,625146.0
106315,AR,2011,0,0,6,17898.0
106324,AR,2011,0,0,46,110286.0
106342,AR,2011,1,0,158,359503.0
106351,AR,2011,0,0,39,153876.0
106360,AR,2011,0,0,30,109287.0
106397,AR,2011,1,1,4414,4288741.0
106412,AR,2011,1,1,650,2433178.0
106449,AR,2011,0,1,899,2389917.0
106458,AR,2011,1,1,1505,3426795.0
106467,AR,2011,1,1,1755,4041510.0
106485,AR,2011,1,1,739,2367459.0
106494,AR,2011,0,0,28,75491.0
106546,AR,2011,0,0,31,79133.0
106625,AR,2011,0,1,473,1902914.0
106704,AR,2011,1,1,1940,3651782.0
106713,AR,2011,1,0,161,372249.0
106795,AR,2011,0,1,169,610623.0
106810,AR,2011,1,0,77,174330.0
106829,AR,2011,0,1,83,381050.0
106883,AR,2011,0,1,231,1048567.0
106892,AR,2011,0,0,322,608102.0
106908,AR,2011,0,0,109,310814.0
106980,AR,2011,0,1,508,1888326.0
106999,AR,2011,0,1,207,734769.0
107044,AR,2011,1,0,1013,1272528.0
107071,AR,2011,1,1,818,2204551.0
107080,AR,2011,1,0,375,394614.0
107099,AR,2011,0,0,16,59450.0
107123,AR,2011,0,0,0,
107141,AR,2011,1,0,360,948515.0
107211,AR,2011,0,0,50,61320.0
107220,AR,2011,0,0,204,603565.0
107293,AR,2011,0,0,83,224470.0
107318,AR,2011,0,1,244,566996.0
107327,AR,2011,0,1,262,911798.0
107442,AR,2011,0,0,66,306612.0
107460,AR,2011,0,1,429,1252320.0
107488,AR,2011,0,1,191,93856.0
107512,AR,2011,1,0,459,602081.0
107521,AR,2011,0,1,138,415681.0
107549,AR,2011,0,1,265,1128075.0
107558,AR,2011,1,0,186,419513.0
107585,AR,2011,0,1,460,1216250.0
107600,AR,2011,1,0,184,807878.0
107619,AR,2011,0,1,193,468069.0
107637,AR,2011,0,1,285,1095054.0
107655,AR,2011,0,0,33,95995.0
107664,AR,2011,0,1,1021,3767870.0
107725,AR,2011,0,1,220,241270.0
107743,AR,2011,0,1,139,612776.0
107789,AR,2011,0,0,22,56600.0
107831,AR,2011,0,0,37,100668.0
107877,AR,2011,1,0,135,369860.0
107974,AR,2011,0,1,179,647101.0
107983,AR,2011,1,1,642,1786051.0
107992,AR,2011,0,1,177,530639.0
108065,AR,2011,0,0,18,78800.0
108092,AR,2011,1,1,1287,3502889.0
108232,CA,2011,1,0,1033,1768230.0
108348,CA,2011,0,0,97,452574.0
108649,CA,2011,0,0,115,302619.0
108667,CA,2011,0,1,199,538772.0
108807,CA,2011,0,1,815,1855792.0
108852,CA,2011,0,0,84,147330.0
108977,CA,2011,0,0,23,98175.0
109040,CA,2011,0,0,1495,3223387.0
109208,CA,2011,0,1,1136,2857944.0
109350,CA,2011,0,1,970,2749697.0
109651,CA,2011,1,0,139,264736.0
109721,CA,2011,0,0,576,2221215.0
109730,CA,2011,0,0,141,595391.0
109785,CA,2011,1,0,1175,1375850.0
109819,CA,2011,0,1,1145,2988990.0
109907,CA,2011,0,1,169,581841.0
109934,CA,2011,0,0,71,247861.0
110060,CA,2011,1,0,67,192750.0
110097,CA,2011,1,0,924,1173138.0
110194,CA,2011,0,0,316,1490638.0
110219,CA,2011,0,0,151,331742.0
110246,CA,2011,0,1,1010,2656313.0
110316,CA,2011,1,0,0,
110334,CA,2011,0,1,906,1901504.0
110361,CA,2011,1,0,775,1592245.0
110370,CA,2011,1,0,234,361614.0
110404,CA,2011,1,0,244,206300.0
110413,CA,2011,1,0,502,507165.0
110422,CA,2011,1,1,4243,2583654.0
110468,CA,2011,1,0,0,
110486,CA,2011,1,1,1208,3840553.0
110495,CA,2011,1,1,1192,3310855.0
110510,CA,2011,1,1,2090,6543850.0
110529,CA,2011,1,1,3152,6215555.0
110538,CA,2011,1,1,2396,4329962.0
110547,CA,2011,1,1,1100,4063896.0
110556,CA,2011,1,1,2831,8422573.0
110565,CA,2011,1,1,4091,7517438.0
110574,CA,2011,1,1,1213,3317169.0
110583,CA,2011,1,1,3909,8662262.0
110592,CA,2011,1,1,2369,8818660.0
110608,CA,2011,1,1,5162,14771875.0
110617,CA,2011,1,1,2800,7157038.0
110635,CA,2011,1,1,4412,5295077.0
110644,CA,2011,1,1,4663,9091805.0
110653,CA,2011,1,1,5104,10729146.0
110662,CA,2011,1,1,5796,8968311.0
110671,CA,2011,1,1,3643,10279742.0
110680,CA,2011,1,1,3444,7596102.0
110705,CA,2011,1,1,4084,7171017.0
110714,CA,2011,1,1,3599,6985944.0
110875,CA,2011,0,0,45,155930.0
110918,CA,2011,1,0,8,38700.0
111009,CA,2011,0,0,128,303154.0
111054,CA,2011,0,0,129,341543.0
111081,CA,2011,1,0,133,177075.0
111188,CA,2011,1,1,142,158634.0
111434,CA,2011,0,1,323,508466.0
111461,CA,2011,0,1,950,1329559.0
111513,CA,2011,0,0,52,101097.0
111638,CA,2011,0,0,133,515550.0
111708,CA,2011,0,0,218,665507.0
111717,CA,2011,0,0,319,990311.0
111726,CA,2011,0,0,272,556813.0
111744,CA,2011,0,0,152,560342.0
111762,CA,2011,0,0,121,236060.0
111799,CA,2011,0,0,66,231140.0
111887,CA,2011,0,1,1298,3548079.0
111896,CA,2011,0,1,221,406855.0
111920,CA,2011,0,1,695,1610639.0
111939,CA,2011,0,1,750,2049900.0
111948,CA,2011,1,0,1268,1754886.0
111966,CA,2011,1,0,5,19475.0
112075,CA,2011,1,0,294,385456.0
112084,CA,2011,1,0,92,167623.0
112172,CA,2011,0,1,839,1788991.0
112190,CA,2011,0,1,1854,3773283.0
112260,CA,2011,1,0,305,130305.0
112288,CA,2011,0,0,417,1192475.0
112367,CA,2011,0,1,415,1022794.0
112385,CA,2011,0,1,180,504235.0
112394,CA,2011,1,0,44,48682.0
112446,CA,2011,1,0,94,225686.0
112455,CA,2011,0,0,32,89375.0
112561,CA,2011,0,1,253,549324.0
112570,CA,2011,1,0,45,85719.0
112686,CA,2011,0,1,317,870416.0
112826,CA,2011,0,1,349,904326.0
113096,CA,2011,0,1,615,1484852.0
113111,CA,2011,0,1,430,717282.0
113193,CA,2011,0,1,1088,1222737.0
113218,CA,2011,0,1,409,784538.0
113236,CA,2011,0,1,713,565436.0
113333,CA,2011,0,1,2444,3001582.0
113449,CA,2011,0,0,115,420679.0
113537,CA,2011,1,0,2,0.0
113573,CA,2011,0,1,750,2016191.0
113582,CA,2011,1,0,12,14837.0
113634,CA,2011,0,1,1225,1004417.0
113698,CA,2011,1,0,279,394085.0
113856,CA,2011,0,1,1459,3993370.0
113980,CA,2011,0,1,1699,3114300.0
114044,CA,2011,0,0,46,91857.0
114123,CA,2011,0,0,646,141680.0
114266,CA,2011,0,1,586,1289950.0
114354,CA,2011,1,0,683,1325136.0
114390,CA,2011,1,0,149,259792.0
114415,CA,2011,0,0,180,380737.0
114433,CA,2011,0,1,246,505377.0
114460,CA,2011,0,0,79,181037.0
114716,CA,2011,0,1,1027,686302.0
114761,CA,2011,0,0,35,101199.0
114789,CA,2011,0,1,1492,4886726.0
114813,CA,2011,1,0,220,451297.0
114859,CA,2011,0,1,928,1548315.0
114938,CA,2011,0,1,439,895955.0
114947,CA,2011,0,0,45,145090.0
115001,CA,2011,0,1,1051,2723881.0
115010,CA,2011,0,0,400,1503462.0
115083,CA,2011,1,0,0,
115126,CA,2011,0,1,1190,2773337.0
115296,CA,2011,0,1,1444,2227098.0
115357,CA,2011,0,0,11,41350.0
115393,CA,2011,0,1,775,2136507.0
115409,CA,2011,1,0,194,151750.0
115658,CA,2011,0,0,19,100950.0
115728,CA,2011,1,0,126,281581.0
115755,CA,2011,1,1,1245,2560569.0
115773,CA,2011,1,0,75,233284.0
115861,CA,2011,0,1,788,2738720.0
115931,CA,2011,0,0,576,533074.0
116226,CA,2011,1,0,0,
116350,CA,2011,0,0,101,244964.0
116439,CA,2011,0,1,1133,1305969.0
116563,CA,2011,0,0,117,403319.0
116712,CA,2011,1,0,0,
116846,CA,2011,1,0,15,28600.0
117052,CA,2011,0,1,1600,3601148.0
117104,CA,2011,1,0,81,172131.0
117113,CA,2011,1,0,245,691368.0
117140,CA,2011,1,0,508,1295783.0
117168,CA,2011,1,0,62,63756.0
117195,CA,2011,0,1,185,353627.0
117238,CA,2011,0,0,48,160228.0
117247,CA,2011,0,1,334,739105.0
117274,CA,2011,0,1,176,394609.0
117557,CA,2011,1,0,17,27500.0
117575,CA,2011,1,0,1,5900.0
117627,CA,2011,1,0,432,1137921.0
117636,CA,2011,1,0,0,
117645,CA,2011,0,1,1708,4941123.0
117672,CA,2011,1,0,0,
117690,CA,2011,0,1,623,1497573.0
117706,CA,2011,0,1,889,2262024.0
117715,CA,2011,0,1,155,540670.0
117724,CA,2011,0,1,510,1313485.0
117733,CA,2011,0,1,767,2249549.0
117751,CA,2011,1,0,229,383280.0
117788,CA,2011,0,1,764,1939100.0
117803,CA,2011,0,1,0,
117867,CA,2011,0,1,469,1187022.0
117894,CA,2011,0,1,532,976476.0
117928,CA,2011,1,0,231,691834.0
117946,CA,2011,1,0,1288,1208005.0
117955,CA,2011,0,0,91,271677.0
118134,CA,2011,0,0,10,30425.0
118143,CA,2011,0,0,25,93464.0
118161,CA,2011,0,0,44,100423.0
118189,CA,2011,0,0,189,1048950.0
118198,CA,2011,0,0,453,938096.0
118259,CA,2011,0,0,304,917781.0
118277,CA,2011,0,0,386,1098816.0
118286,CA,2011,0,0,593,1244997.0
118347,CA,2011,0,1,253,418709.0
118541,CA,2011,1,0,347,852055.0
118684,CA,2011,0,1,201,568281.0
118693,CA,2011,1,0,142,279180.0
118718,CA,2011,0,1,1063,3439270.0
118772,CA,2011,0,1,165,477612.0
118888,CA,2011,1,0,168,331205.0
118912,CA,2011,0,1,1252,1144857.0
118930,CA,2011,0,1,423,887444.0
118958,CA,2011,0,0,23,98003.0
118967,CA,2011,0,0,524,1666107.0
118976,CA,2011,0,1,1258,3166020.0
118994,CA,2011,0,0,42,172150.0
119058,CA,2011,1,0,0,
119067,CA,2011,0,1,514,863974.0
119137,CA,2011,0,1,1721,1710355.0
119164,CA,2011,0,1,2144,4743700.0
119173,CA,2011,1,0,383,1238468.0
119216,CA,2011,0,1,681,1671906.0
119270,CA,2011,1,0,573,592662.0
119331,CA,2011,0,1,496,1066068.0
119553,CA,2011,0,0,240,885759.0
119605,CA,2011,1,0,216,157157.0
119775,CA,2011,1,0,18,40364.0
119845,CA,2011,0,0,55,121803.0
119951,CA,2011,0,0,233,689049.0
120069,CA,2011,0,0,442,1846075.0
120078,CA,2011,0,0,730,2880835.0
120087,CA,2011,0,0,286,1197885.0
120184,CA,2011,1,0,176,431350.0
120254,CA,2011,1,0,537,754883.0
120272,CA,2011,0,0,35,113550.0
120290,CA,2011,0,1,644,903434.0
120342,CA,2011,0,1,1999,3716578.0
120403,CA,2011,1,0,185,421360.0
120421,CA,2011,0,1,419,1366798.0
120537,CA,2011,1,0,112,312830.0
120661,CA,2011,0,0,776,2450737.0
120698,CA,2011,1,0,0,
120768,CA,2011,1,0,0,
120838,CA,2011,1,0,1,0.0
120865,CA,2011,1,0,363,842870.0
120883,CA,2011,1,0,924,1490169.0
120953,CA,2011,0,1,81,247917.0
120971,CA,2011,0,1,2024,2892007.0
121044,CA,2011,0,1,1748,4056719.0
121150,CA,2011,1,0,676,873450.0
121257,CA,2011,1,0,278,153113.0
121275,CA,2011,1,0,65,192376.0
121309,CA,2011,1,0,532,909288.0
121345,CA,2011,1,0,394,400717.0
121363,CA,2011,0,1,358,1284615.0
121433,CA,2011,0,0,56,212735.0
121619,CA,2011,0,1,1179,2587815.0
121637,CA,2011,0,0,74,291348.0
121691,CA,2011,1,0,644,1024070.0
121707,CA,2011,0,1,498,1640203.0
121859,CA,2011,0,0,81,292051.0
121868,CA,2011,0,0,45,149250.0
121886,CA,2011,0,1,1072,3125173.0
121901,CA,2011,0,1,694,1492876.0
121983,CA,2011,1,0,9,29350.0
121992,CA,2011,0,0,174,481000.0
122180,CA,2011,0,1,948,2486241.0
122205,CA,2011,0,1,1733,1672240.0
122296,CA,2011,1,0,0,
122339,CA,2011,0,1,812,2949454.0
122366,CA,2011,0,0,23,52841.0
122375,CA,2011,0,1,1362,2646889.0
122384,CA,2011,0,1,560,1068333.0
122409,CA,2011,1,1,3629,5033399.0
122436,CA,2011,1,0,1142,953902.0
122454,CA,2011,1,0,87,86174.0
122506,CA,2011,1,0,39,61605.0
122597,CA,2011,1,1,3469,7202989.0
122612,CA,2011,1,0,1190,1685145.0
122658,CA,2011,0,1,1613,4326318.0
122685,CA,2011,0,0,610,2534167.0
122728,CA,2011,1,0,119,196097.0
122746,CA,2011,0,1,520,1035978.0
122755,CA,2011,1,1,3857,7516602.0
122791,CA,2011,0,1,667,805674.0
122834,CA,2011,1,0,54,269630.0
122852,CA,2011,1,0,31,155301.0
122889,CA,2011,0,1,2067,2323343.0
122931,CA,2011,1,0,1281,735003.0
122977,CA,2011,0,1,2993,4795237.0
123013,CA,2011,0,1,1478,2076871.0
123165,CA,2011,1,0,257,169800.0
123217,CA,2011,0,1,1251,3554197.0
123280,CA,2011,1,0,9,36250.0
123299,CA,2011,0,1,816,1925522.0
123341,CA,2011,0,1,1792,2981112.0
123350,CA,2011,0,0,70,295000.0
123396,CA,2011,0,0,36,144751.0
123457,CA,2011,1,0,138,341905.0
123484,CA,2011,0,1,264,719094.0
123493,CA,2011,0,1,1356,2109600.0
123509,CA,2011,0,1,453,945139.0
123527,CA,2011,0,1,812,1907178.0
123554,CA,2011,1,0,648,733417.0
123563,CA,2011,0,1,791,1244425.0
123572,CA,2011,1,1,1779,2214175.0
123633,CA,2011,1,0,0,
123642,CA,2011,0,0,51,128148.0
123651,CA,2011,1,0,397,790590.0
123679,CA,2011,0,0,711,2861323.0
123800,CA,2011,0,1,1553,3307224.0
123952,CA,2011,1,0,32,44605.0
123961,CA,2011,1,0,2929,2766264.0
124113,CA,2011,0,1,341,788115.0
124292,CA,2011,1,0,92,128450.0
124487,CA,2011,1,0,12,41751.0
124681,CA,2011,0,0,10200,24548611.0
124706,CA,2011,0,0,711,2756488.0
124779,CA,2011,0,0,16,83200.0
124937,CA,2011,0,0,594,1791426.0
125028,CA,2011,0,1,1168,2532133.0
125082,CA,2011,0,0,61,159016.0
125091,CA,2011,0,1,931,2971127.0
125170,CA,2011,0,1,290,586423.0
125231,MN,2011,1,0,1,0.0
125462,CA,2011,0,1,253,735404.0
125471,CA,2011,0,1,512,1229379.0
125499,CA,2011,0,1,782,857511.0
125532,CA,2011,0,0,693,1566719.0
125727,CA,2011,1,0,327,286609.0
125763,CA,2011,1,0,419,804385.0
125897,CA,2011,1,0,119,277500.0
126076,CA,2011,1,0,37,94100.0
126119,CA,2011,0,1,634,2014097.0
126164,CO,2011,0,0,51,138905.0
126182,CO,2011,1,1,563,1252523.0
126207,CO,2011,0,1,395,1009581.0
126289,CO,2011,0,1,466,1209100.0
126359,CO,2011,0,0,174,410273.0
126401,CO,2011,0,0,65,253861.0
126562,CO,2011,1,1,854,1424940.0
126580,CO,2011,1,1,1279,1631805.0
126605,CO,2011,0,0,130,308556.0
